medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,emiscodecategoryid,original,alcohol_variable_sc_2,alcohol_category_second_screen,conflict,Consensuscode,alcohol_variable_final,AUD_final
226571000000116,70000,9k12,9k12.00,Alcohol misuse enhanced service completed,166471000000105,1154571000000110,37,1,Alcohol management/treatment,not usable,1,Alcohol management/treatment,Alcohol management/treatment,
2549646014,50000,8HHe,8HHe.00,Referral to community drug and alcohol team,417096006,2549646014,40,1,not usable,Alcohol management/treatment,1,Alcohol management/treatment,Alcohol management/treatment,
8197801000006118,,^ESCTCO819780,,counselling about alcohol by other agencies,527961000000108,,,,Alcohol management/treatment,Alcohol status,1,Alcohol management/treatment,Alcohol management/treatment,
1745961000006111,70,EMISNQEX11,,Extended intervention for excessive alcohol consumption declined,1745961000006107,1745961000006111,37,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
7798471000006110,,^ESCTAL779847,,alcohol harm reduction program,720175009,,,,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
1675391000006112,200,EMISNQRE93,,Referral by community alcohol team,1675391000006108,1675391000006112,37,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
1746481000000112,9000,8IEA,8IEA.00,Referral to community alcohol team declined,781191000000101,1746481000000112,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
750531000000113,10000,8IAJ,8IAJ.00,Declined referral to specialist alcohol treatment service,380861000000109,750531000000113,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
3545831000006115,1000,^ESCTDE354583,,Detoxication psychiatric therapy for alcoholism,64297001,2160425017,32,1,Alcohol management/treatment,AUD diagnosis,1,Alcohol management/treatment,Alcohol management/treatment,
2532939017,50000,9k11,9k11.00,Alcohol consumption counselling,413473000,2532939017,37,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
283451018,1000,8G32,8G32.00,Aversion therapy - alcoholism,183388004,283451018,32,1,Alcohol management/treatment,Chronic alcohol-related harm- mental,1,Alcohol management/treatment,Alcohol management/treatment,
2419601000000110,1000,8CdK,8CdK.00,Specialist alcohol treatment service signposted,946101000000100,2419601000000110,32,1,not usable,Alcohol management/treatment,1,Alcohol management/treatment,Alcohol management/treatment,
1680121000006110,800000,9k1A,9k1A.00,Brief intervention for excessive alcohol consumption completed,366371000000105,691601000000110,37,1,Alcohol management/treatment,Alcohol status,1,Alcohol management/treatment,Alcohol management/treatment,
2467301000000111,500,8BAs,8BAs.00,Alcohol relapse prevention,968891000000109,2467301000000111,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
6841781000006117,,^ESCTAL684178,,alcohol consumption counseling,413473000,,,,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
2007461000006118,100,EMISNQSR25,,SRH care activity - alcohol brief intervention,2007461000006102,2007461000006118,37,1,Alcohol management/treatment,Alcohol status,1,Alcohol management/treatment,Alcohol management/treatment,
460926018,8000,ZV57A,ZV57A00,[V]Alcohol rehabilitation,471691000000107,1001331000000118,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
1808601000006116,,JHCOA1,,oatp - outpatient alcohol treatment program,1808601000006100,,,,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
1806211000006115,50,EMISNQUN23,,Unsuccessful attempts to reduce alcohol consumption,1806211000006104,1806211000006115,17,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
2475831000000114,100,8BAu,8BAu.00,Alcohol harm reduction programme,720175009,3319643016,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
251195015,2000,13Y8,13Y8.00,Alcoholics anonymous,1099951000000107,2753901000000119,17,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
2885451000006111,,^ESCTAL288545,,alcoholism counseling,24165007,,,,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
622961000000116,30000,8HkG,8HkG.00,Referral to specialist alcohol treatment service,431260004,2768649019,40,1,not usable,Alcohol management/treatment,1,Alcohol management/treatment,Alcohol management/treatment,
7613321000006119,30,^ESCTAL761332,,Alcohol reduction programme,707166002,3028954019,31,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
1779661000006118,100,EMISNQAL12,,Alcohol detoxification declined,1779661000006102,1779661000006118,32,1,not usable,Alcohol management/treatment,1,Alcohol management/treatment,Alcohol management/treatment,
1680131000006113,50000,9k1B,9k1B.00,Extended intervention for excessive alcohol consumption completed,366421000000103,691701000000115,37,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
2819381000006112,20,^ESCTAL281938,,Alcohol rehabilitation and detoxification,20093000,33815017,31,1,Alcohol management/treatment,AUD diagnosis,1,Alcohol management/treatment,Alcohol management/treatment,
851931000006116,800,EMISQRE24,,Referral to alcohol recovery project,851931000006100,851931000006116,40,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
371501000000110,700,7P221,7P22100,Delivery of rehabilitation for alcohol addiction,231161000000109,371501000000110,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
7798531000006111,,^ESCTAL779853,,alcohol twelve step program,720178006,,,,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
8259601000006117,20,^ESCTRE825960,,Referral to alcohol misuse clinic,809401000000103,2112501000000115,31,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
739501000000112,2000,8CAv,8CAv.00,Advised to contact primary care alcohol worker,375941000000101,739501000000112,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
852381000006110,2000,EMISQAL2,,Alcohol reduction-maintain abstinence,852381000006106,852381000006110,17,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
13770661000006117,20,^ESCT1377066,,Referral to alcoholism rehabilitation service,38670004,3705390018,40,1,Alcohol management/treatment,Alcohol management/treatment,1,Alcohol management/treatment,Alcohol management/treatment,
2716771000000111,400,ESCTSI66,,Signposting to alcohol misuse service,1084171000000100,2716771000000111,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
2534258017,2000,9k14,9k14.00,Alcohol counselling by other agencies,527961000000108,1179611000000117,37,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
2462911000000112,100,9NgzH,9NgzH00,Withdrawn from alcohol detoxification programme,719340007,3316032010,37,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
3122331000006110,60,^ESCTPA312233,,Patient referral for alcoholism rehabilitation,38670004,3122331000006110,40,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
6841801000006118,,^ESCTCO684180,,counselling about alcohol consumption,413473000,,,,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
106878015,50000,8BA8,8BA8.00,Alcohol detoxification,64297001,106878015,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
2298341000000114,700,9NJz,9NJz.00,In-house alcohol detoxification,892631000000102,2298341000000114,37,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
461112017,20000,ZV6D6,ZV6D600,Alcoholism counselling,24165007,1206287010,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
1704281000006117,20000,8IAF,8IAF.00,Brief intervention for excessive alcohol consumption declined,379411000000105,747421000000114,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
2364891000000111,400,9EVD,9EVD.00,Hospital alcohol liaison team report received,921441000000103,2364891000000111,37,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
8121241000006115,200,^ESCTSE812124,,Seen by counsellor for alcohol misuse,372501000000100,732101000000112,31,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
1484890014,80000,8H7p,8H7p.00,Referral to community alcohol team,390857005,1484890014,40,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
3073921000006112,400,^ESCTAL307392,,Alcohol rehabilitation,35637008,59452011,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
740641000000115,4000,8HkJ,8HkJ.00,Referral to alcohol brief intervention service,376401000000103,740641000000115,40,1,not usable,Alcohol management/treatment,1,Alcohol management/treatment,Alcohol management/treatment,
283559019,10000,8H35,8H35.00,Admitted to alcohol detoxification centre,183486001,283559019,40,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
831101000006114,4000,EMISQRE2,,Referral to alcohol counsellor,831101000006105,831101000006114,40,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
12117371000006112,10,^ESCT1211737,,Referral to alcohol misuse service,1099141000000106,2751801000000111,31,1,Alcohol management/treatment,Chronic alcohol-related harm- mental,1,Alcohol management/treatment,Alcohol management/treatment,
7264381000006117,100,^ESCTRE726438,,Referral to specialist alcohol treatment service declined by patient,442444001,2819225015,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
13929361000006112,100000,^ESCT1392936,,Alcohol detoxification,827094004,3873802018,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
6841791000006119,,^ESCTCO684179,,counseling about alcohol consumption,413473000,,,,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
2474678017,10000,66e,66e..00,Alcohol disorder monitoring,413130000,2474678017,1,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
1754191000006119,6000,8IAt,8IAt.00,Extended intervention for excessive alcohol consumption declined,754831000000102,1660641000000118,32,1,Alcohol management/treatment,Alcohol status,1,Alcohol management/treatment,Alcohol management/treatment,
3510721000006113,80,^ESCTCO351072,,Combined alcohol and drug rehabilitation,62213004,103391017,31,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
831091000006115,7000,EMISQRE1,,Referral to alcohol abuse team,831091000006104,831091000006115,40,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
12456651000006117,80,^ESCT1245665,,[V]Alcohol rehabilitation,471691000000107,895711000000114,32,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
216585018,20000,9NN2,9NN2.00,Under care of community alcohol team,135827004,216585018,37,1,Alcohol management/treatment,Alcohol management/treatment,,,Alcohol management/treatment,
4987161000006113,8000,^ESCTAL498716,,alcohol units/week,228958009,343212011,31,1,Alcohol status,Alcohol status,,,Alcohol status,
4533171000006114,300,^ESCTET453317,,ETOH - Alcohol intake,160573003,1221270017,17,1,Alcohol status,Alcohol management/treatment,1,Alcohol status,Alcohol status,
4978481000006118,80,^ESCTAL497848,,Alcoholic binges exceeding safe amounts,228317009,342371019,17,1,Alcohol status,AUD diagnosis,1,Alcohol status,Alcohol status,
4533331000006113,100,^ESCTEX453333,,Ex-very heavy drinker - greater than 9 units/day,160587003,250330011,17,1,Alcohol status,AUD diagnosis,1,Alcohol status,Alcohol status,
4533151000006116,10,^ESCTAI453315,,AI - Alcohol intake,160573003,1221268014,17,1,Alcohol status,Alcohol status,,,Alcohol status,
47085011,400000,136J,136J.00,Social drinker,28127009,47085011,17,1,Alcohol status,Alcohol status,,,Alcohol status,
4978471000006116,60,^ESCTAL497847,,Alcoholic binges exceeding sensible amounts,228316000,342370018,17,1,Alcohol status,Acute alcohol-related harm,1,Alcohol status,Alcohol status,
3843491000006118,1000,^ESCTEX384349,,Ex-drinker,82581004,136989013,17,1,Alcohol status,not usable,1,Alcohol status,Alcohol status,
3913321000006111,10,^ESCTDR391332,,Drinks heavily,86933000,507322014,17,1,Alcohol status,Alcohol status,,,Alcohol status,
250312016,2000000,1363,1363.00,Light drinker - 1-2u/day,160575005,250312016,17,1,Alcohol status,Alcohol status,,,Alcohol status,
217461000000118,700000,136M,136M.00,Non - drinker,105542008,2659856015,17,1,Alcohol status,Alcohol status,,,Alcohol status,
346931015,10000,E250-1,E250.11,Drunkenness,25702006,43083015,32,1,Alcohol status,Acute alcohol-related harm,1,Alcohol status,Alcohol status,
4978511000006114,20,^ESCTHA497851,,Habitual drinker,228320001,342374010,31,1,Alcohol status,Alcohol status,,,Alcohol status,
4120351000006119,4000,^ESCTDO412035,,Does not drink alcohol,105542008,291354017,17,1,Alcohol status,Alcohol status,,,Alcohol status,
250314015,200000,1365,1365.00,Heavy drinker - 7-9u/day,160577002,250314015,17,1,Alcohol status,AUD diagnosis,1,Alcohol status,Alcohol status,
4978431000006119,30,^ESCTWE497843,,Weekend drinker,228314002,342365013,31,1,Alcohol status,Alcohol status,,,Alcohol status,
4533451000006113,900,^ESCTEX453345,,Excessive alcohol consumption,160592001,250339012,17,1,Alcohol status,AUD diagnosis,1,Alcohol status,Alcohol status,
4533271000006119,800,^ESCTEX453327,,Ex-trivial drinker - less than 1 unit/day,160582009,250320019,17,1,Alcohol status,Alcohol status,,,Alcohol status,
250335018,200000,136K,136K.00,Alcohol intake above recommended sensible limits,160592001,250335018,17,1,Alcohol status,Alcohol status,,,Alcohol status,
250334019,100000,136I,136I.00,Drinks wine,160591008,250334019,17,1,Alcohol status,Alcohol status,,,Alcohol status,
4120321000006111,40,^ESCTAB412032,,Abstinent,105542008,291351013,17,,Alcohol status,Alcohol status,,,Alcohol status,
451082013,20000,ZV4KC,ZV4KC00,[V] Alcohol use,219006,1460010,32,1,Alcohol status,Alcohol status,,,Alcohol status,
380031000006116,3000,U81,U81..00,[X]Evid of alcohol involv determind by level of intoxication,25702006,43081018,32,1,Alcohol status,Alcohol status,,,Alcohol status,
397729013,3000000,1362,1362.00,Trivial drinker - <1u/day,266917007,397729013,17,1,Alcohol status,Alcohol status,,,Alcohol status,
8458781000006110,10000,^ESCTAL845878,,Alcohol units consumed per day,1082631000000102,2712991000000112,17,1,Alcohol status,Alcohol status,,,Alcohol status,
14147521000006115,10,^ESCT1414752,,Alcoholic drink intake,897148007,4032658013,17,1,Alcohol status,Alcohol status,,,Alcohol status,
4978631000006116,10,^ESCTTI497863,,Time since stopped drinking,228329000,342383017,31,1,Alcohol status,Alcohol status,,,Alcohol status,
1738341000000110,10000,136a,136a.00,Increasing risk drinking,777631000000108,1738341000000110,17,1,Alcohol status,AUD diagnosis,1,Alcohol status,Alcohol status,
4120341000006116,500,^ESCTNE412034,,Never drinks,105542008,291353011,17,1,Alcohol status,Alcohol status,,,Alcohol status,
250324011,7000,136D,136D.00,Ex-heavy drinker - (7-9u/day),160585006,250324011,17,1,Alcohol status,Alcohol status,,,Alcohol status,
